site,plot,Status,BB,BURN,YOD,SampleDate,SAMPLEIDPLOT,GalleryNumber,pH,BG_4C,CB_4C,NAG_4C,PHOS_4C,XYL_4C,AG_4C,LAP_4C,BG_15C,CB_15C,NAG_15C,PHOS_15C,XYL_15C,AG_15C,LAP_15C,BG_25C,CB_25C,NAG_25C,PHOS_25C,XYL_25C,AG_25C,LAP_25C,BG_35C,CB_35C,NAG_35C,PHOS_35C,XYL_35C,AG_35C,LAP_35C,year,YSD,Carbs,Cellu,BURNIND,month,efflux,Tsoil_C,RHcmbr,MicrobialBiomassC,MicrobialBiomassTDN,PCntcover,PercentGravimetricSoilmoisture,SlopeDeg,aspect,avgdbh,avgheight,avgscorch,UNH_SampleID,UNH_ShortName,day,Aromatic,Lignin,Lipid,Polysaccharide,NBearing,Protein,Phenol,Unknown
SPR,53,LBN,NO,LIGHT,0,08/23/2013,SPR053,91,4.67,50.23339111,23.88679533,14.62187752,69.38856755,5.24176534,4.493001999,0.855475852,163.7855965,11.22244881,18.43314484,154.2978386,18.1485121,13.30975555,0.648342401,502.0637618,159.5557,170.5614993,558.0415337,108.5115623,88.01800515,3.265075366,478.3893135,180.2684067,169.4185083,611.2169764,99.63439488,74.72248308,3.474598588,2013,0,177.09535205,29.37096091,YES,8,1.2915505867,15.80916834,44.119108201,1716.658139,-2.223101605,25,3.012048193,7.7,315,20,10.83333333,23.33333333,,,,,,,,,,,
SPR,54,LBN,NO,LIGHT,0,08/23/2013,SPR054,92,7.38,7.248469153,0.813787654,3.036732559,7.129729781,1.065238836,1.37278805,5.196720906,16.6421285,4.061352178,7.291199585,23.32580342,4.139859673,3.720335247,14.7675411,57.9619551,12.69766729,24.11560107,48.1595025,13.32572725,14.40152526,41.85318387,65.1008351,9.575107725,21.54826576,51.0832579,11.17655542,14.77134461,49.57563945,2013,0,20.362463747,8.201211851,YES,8,3.5686856707,15.779046535,46.614974658,242.427449,11.06794592,0.5,1.619433198,1.8,315,7.813333333,10.16666667,41.66666667,,,,,,,,,,,
SPR,55,LBN,NO,LIGHT,0,08/23/2013,SPR055,93,5.31,13.24908377,6.015991082,7.013972836,20.24860625,2.178766403,1.975529998,1.316768639,59.75699235,18.31672391,28.29878858,83.43114571,6.979402269,5.813902134,1.659411769,194.8902888,31.65386843,71.23053132,266.6127534,28.02891836,20.42454035,4.386843687,294.8051929,69.13764694,97.03684739,296.4778575,33.99075057,22.66863419,7.740424864,2013,0,65.570894484,25.296126179,YES,8,1.4135590892,17.264527323,52.903871535,469.326385,-21.65241531,13.75,5.954825462,10.7,315,17.63333333,10.26666667,0.1,,,,,,,,,,,
SPR,56,LBN,NO,LIGHT,0,08/23/2013,SPR056,94,6.09,34.89542768,8.13430322,37.17219636,25.4210149,4.95919291,2.60241,2.705275254,49.08956052,16.5816556,57.90692672,39.79557994,13.65187891,12.72668628,9.530129104,169.3436992,38.28050106,187.4673425,146.8735156,44.40577961,48.10698885,57.18077462,229.9757227,40.88868021,211.1511146,134.3927856,56.04496035,63.31813117,59.62659732,2013,0,61.8162468,30.23353451,YES,8,3.2053309581,16.095099927,59.494403203,412.8702791,28.86002202,2.5,2.620967742,20.5,320,24.2,11.375,15.025,,,,,,,,,,,
SPR,37,,,,,08/26/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,37733,0826SPR-,26,0.1548389,0.095600155,0.150304806,0.125392617,0.061915296,0.151334898,0.024781316,0.235832011
SPR,38,,,,,08/26/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,37734,0826SPR-,26,0.12387187,0.368770307,0.053240181,0.213408299,0.032866358,0.062278467,0.015528132,0.130036386
SPR,39,,,,,08/26/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,37735,0826SPR-,26,0.127551868,0.319507258,0.08109839,0.155090689,0.026404219,0.080965954,0.020881432,0.18850019
SPR,40,,,,,08/26/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,37736,0826SPR-,26,0.078094875,0.437258997,0.026425932,0.243175611,0.046176093,0.049013898,0.011146369,0.108708226
SPR,41,,,,,08/26/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,37737,0826SPR-,26,0.092762852,0.390806843,0.080612675,0.136284711,0.02639484,0.066096707,0.026043227,0.180998146
SPR,42,,,,,08/26/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,37738,0826SPR-,26,0.082107879,0.423548754,0.024542477,0.181332035,0.029652528,0.042826266,0.012154342,0.203835719
SPR,43,,,,,08/26/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,37739,0826SPR-,26,0.14312235,0.343818339,0.047685264,0.197760378,0.028089167,0.073095537,0.017257117,0.149171849
SPR,44,,,,,08/26/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,37740,0826SPR-,26,,,,,,,,
SPR,45,,,,,08/26/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,37741,0826SPR-,26,0.085283261,0.400533675,0.025946308,0.270855544,0.046783878,0.05997991,0.017214002,0.093403422
SPR,46,,,,,08/26/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,37742,0826SPR-,26,0.20812578,0.093167126,0.140377984,0.137151898,0.042835247,0.149920275,0.02929434,0.19912735
SPR,47,,,,,08/26/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,37743,0826SPR-,26,0.110992915,0.252939852,0.06681207,0.234184569,0.033741668,0.069307571,0.017774031,0.214247324
SPR,48,,,,,08/26/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,37744,0826SPR-,26,0.167187925,0.215048032,0.073558959,0.167512236,0.033288477,0.10071162,0.053641789,0.189050962
SPR,49,,,,,08/26/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,37745,0826SPR-,26,0.065025162,0.545874999,0.041027692,0.12363934,0.030267062,0.048664688,0.01972038,0.125780676
SPR,50,,,,,08/26/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,37746,0826SPR-,26,0.112620597,0.384942522,0.051856743,0.188124177,0.030769686,0.060986937,0.018901245,0.151798093
SPR,51,,,,,08/26/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,37747,0826SPR-,26,0.106294605,0.276281079,0.045015058,0.180749255,0.033838267,0.05894644,0.015255618,0.283619678
SPR,52,,,,,08/26/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,37748,0826SPR-,26,0.083010492,0.372565849,0.032523127,0.229783008,0.035782931,0.06552998,0.013891089,0.166913524
SPR,53,,,,,08/26/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,37749,0826SPR-,26,0.109257885,0.331414752,0.033562155,0.182641129,0.051034728,0.03982234,0.016252103,0.236014909
SPR,54,,,,,08/26/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,37750,0826SPR-,26,0.136537811,0.148037976,0.095777558,0.163458019,0.054558597,0.154747177,0.02617886,0.220704003
SPR,55,,,,,08/26/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,37751,0826SPR-,26,0.080076416,0.434579712,0.041108251,0.174847241,0.041917619,0.064082278,0.016989442,0.14639904
SPR,56,,,,,08/26/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,37752,0826SPR-,26,0.104688839,0.381186782,0.055554603,0.182798303,0.02348277,0.084951997,0.023572776,0.143763929
Tes,1,,,,,,TestOrga,126,5.12,57.39673207,26.92858501,24.2352212,76.2842644,6.809072387,3.843823272,0.679571931,148.5865209,45.51970685,51.11645163,189.9709013,24.43337968,0.668991486,1.453614561,532.2269878,109.1997926,145.5392199,623.5091069,94.3377177,23.31818907,5.378662356,705.6759715,164.2714846,162.9298826,750.8386303,83.56452686,22.65921118,7.96429963,2013,,149.25551239,69.95308653,,,,,,,,,,,,,,,,,,,,,,,,,
Tes,1,,,,,,TestMine,127,5,16.59350316,6.282827093,5.473358649,18.70041748,3.716639898,5.473358649,0.178087519,44.32815035,14.2478249,16.50028529,40.02281467,14.0482398,14.21931274,0.273013024,139.5827644,39.14526831,45.31618962,171.3655658,54.15121469,72.27555685,0.914296637,165.4355231,33.88129704,46.98748561,148.1610888,46.30756716,57.39035095,1.096501236,2013,,58.54746309,28.2960647,,,,,,,,,,,,,,,,,,,,,,,,,
UMC,1,LLB,YES,LIGHT,2008,07/04/2013,UMCRG001,17,4.62,21.0765582,9.554042028,15.67949531,22.16526938,0.573143409,1.929189361,0.332231371,225.1282322,92.98567885,170.9452992,215.8069732,61.03419764,36.36027689,1.381042212,816.6439191,189.577408,482.4742935,549.9163435,66.6839464,118.8953481,2.466103478,630.9989117,279.228589,1450.616746,592.6621519,168.9685633,265.5822448,1.924314801,2013,5,261.48850909,154.01987649,YES,7,,,,,,,,,,,,,37333,0704UMC-,4,0.069249075,0.472470181,0.026265271,0.234178694,0.029200227,0.030046873,0.020594073,0.117995607
UMC,2,LBN,NO,LIGHT,0,07/04/2013,UMCRG002,18,6.5,15.42541144,3.448751223,17.26601229,6.450029474,1.511836454,2.74037499,1.387184273,37.53050437,9.053555327,34.79011086,19.17880965,9.072253871,10.91029028,2.904149809,231.8104654,32.008445,138.7738428,79.31624549,28.46259929,26.16259127,12.29865529,227.8778591,7.23455589,143.1205753,73.15717546,10.72800677,8.620719729,13.29364301,2013,0,48.44079465,18.125809198,YES,7,,,,,,,,,,,,,37334,0704UMC-,4,0.072163172,0.329215373,0.039290182,0.23922722,0.049775075,0.069379572,0.018888714,0.182060692
UMC,3,LLB,YES,LIGHT,2008,07/04/2013,UMCRG003,19,5,13.45199867,5.168355295,5.260722327,20.07303547,2.155930499,0.988747093,1.08965579,162.1509629,53.33859081,83.92689768,276.7357315,32.35296228,18.21868292,1.641521109,869.973697,247.5259286,261.4600338,990.7084956,153.0096787,94.4225513,7.977860209,834.0277003,223.0108445,336.6408937,969.7793518,117.1351809,39.68131056,8.78018118,2013,5,180.36964582,85.69155309,YES,7,,,,,,,,,,,,,37335,0704UMC-,4,0.101583557,0.431500453,0.048798309,0.181598232,0.027447723,0.048573949,0.016827003,0.143670773
UMC,4,LBN,NO,LIGHT,0,07/04/2013,UMCRG004,20,6.78,26.25510107,5.841621145,13.64510317,10.07749063,2.804967178,2.064843109,1.644465036,41.06021931,12.81007282,23.0918634,18.64290582,9.324075049,7.7470121,2.975760711,219.8217422,20.93324,89.084058,79.39325931,17.00503216,14.18118122,10.6808188,227.2405154,19.61773241,88.93436712,82.24832297,9.36484878,7.259184963,12.38930604,2013,0,48.80723141,22.134147869,YES,7,,,,,,,,,,,,,37336,0704UMC-,4,0.085802865,0.441812506,0.030562294,0.224636598,0.02501445,0.033135692,0.015865027,0.143170568
UMC,5,MBB,YES,MOD,2009,07/04/2013,UMCRG005,21,6.26,18.2521779,1.171364421,12.59207053,8.678339848,1.456542576,28.47348683,4.993135329,30.17774844,6.801140886,19.21928268,23.03247239,6.142634053,60.8951451,7.644734501,123.4964891,8.218106483,58.88049028,71.10764151,20.03595233,14.28577659,48.19872374,225.4291103,48.50529476,123.8737123,120.440701,71.33925154,45.97732807,91.08905657,2013,4,91.07289354,12.943774939,YES,7,,,,,,,,,,,,,37337,0704UMC-,4,0.11620933,0.264491557,0.045916716,0.129729851,0.037954033,0.095418732,0.029801515,0.280478267
UMC,6,MBN,NO,MOD,2008,07/04/2013,UMCRG006,22,6.35,14.73815615,1.511720919,9.286690151,3.452543067,0.722310517,0.505681616,2.39936876,34.57559726,4.47844763,19.71244106,10.81234753,1.6304177,1.934504229,4.288654532,112.2683493,10.31777792,54.14332183,40.26659266,12.52055107,12.06812965,18.61551485,243.6577394,39.57153234,116.7887006,74.31552702,34.72990361,31.79434052,36.67345131,2013,5,36.510101489,6.10886533,YES,7,,,,,,,,,,,,,37338,0704UMC-,4,0.166476701,0.091920885,0.081634021,0.161117763,0.044126239,0.14002203,0.03571668,0.278985681
UMC,7,SBB,YES,SEVER,2008,07/04/2013,UMCRG007,23,6.91,9.081404538,1.225445769,4.066086772,8.05730202,1.424217018,2.167629659,5.451334194,15.17036117,3.270112903,7.884675067,9.704880026,3.425023963,6.016805166,11.38573865,40.17066291,6.174099473,20.15184361,28.67493099,8.369665848,11.07673663,32.47220192,57.51669102,13.64342763,27.83218919,40.30814402,16.57336551,22.13429919,46.29421195,2013,5,21.187166336,6.695136866,YES,7,,,,,,,,,,,,,37339,0704UMC-,4,0.147754525,0.1536155,0.058787174,0.196262815,0.060845317,0.132285928,0.028695711,0.221753029
UMC,8,SBN,NO,SEVER,2008,07/04/2013,UMCRG008,24,7.14,16.67324872,2.801150925,9.225686104,9.163976626,1.526464521,3.016169887,5.413902936,19.35337671,4.658256518,12.80825788,14.51824388,4.513437126,6.766183213,10.14829552,60.59329882,7.855949133,40.43230709,45.43655658,7.602515198,12.30914542,30.12388707,75.24333568,16.56611917,50.03779309,61.66693412,15.7802921,27.96121191,42.16427287,2013,5,26.119559923,9.171693644,YES,7,,,,,,,,,,,,,37340,0704UMC-,4,0.164601557,0.136349245,0.063985332,0.139047592,0.049907613,0.133105084,0.02528224,0.287721338
UMC,9,UBN,NO,UNBUR,0,07/04/2013,UMCRG009,25,4.52,48.59822368,19.44509897,19.84120121,76.80070302,5.748763813,5.810379716,0.256670521,256.4224057,88.53040841,82.85875353,305.2647152,39.57796971,40.29380965,0.717490497,839.1172374,248.2739671,285.1121915,999.0799307,142.9353673,105.9735285,2.214267293,1132.520655,339.2998337,384.5969564,1178.989738,162.8431017,177.5333821,2.819129149,2013,0,296.71621535,128.10837812,NO,7,,,,,,,,,,,,,37341,0704UMC-,4,0.099680787,0.40023749,0.028313684,0.188034525,0.035946445,0.063838712,0.01864867,0.165299688
UMC,10,UBN,NO,UNBUR,0,07/04/2013,UMCRG010,26,5.69,58.94578731,25.51066375,22.583731,116.3968906,14.74390143,7.887596924,3.173668829,84.33855432,23.61865136,31.31167074,172.3045676,12.87284651,11.0259113,6.103663555,283.4931735,60.33984572,90.64871544,628.7937378,53.59253232,68.17030623,22.97870191,348.5474516,75.76811432,102.7767101,652.7777992,52.30848618,31.12609866,27.31090318,2013,0,95.36446562,36.49149787,NO,7,,,,,,,,,,,,,37342,0704UMC-,4,0.063010535,0.34322874,0.025089135,0.253344343,0.067125096,0.068491906,0.018695212,0.161015033
UMC,11,UBB,YES,UNBUR,2008,07/04/2013,UMCRG011,27,5.08,9.115302345,1.036727768,8.140710821,40.50248963,0.685489194,0.505479425,1.091403233,35.32598533,10.74109318,87.60320771,374.4370094,33.58570094,30.88751892,1.029763915,290.6677049,78.79855865,220.9261248,1363.721364,137.7088661,53.79766156,7.03376453,459.2439783,228.5310883,396.6253639,1782.423805,16.34231011,240.7872695,8.668747021,2013,5,66.21350425,44.32679412,NO,7,,,,,,,,,,,,,37343,0704UMC-,4,0.065843168,0.486339589,0.016891993,0.291660867,0.040189812,0.025298685,0.005618333,0.068157552
UMC,12,UBB,YES,UNBUR,2009,07/04/2013,UMCRG012,28,5.42,6.958848047,1.157710967,5.419613008,29.95197715,0.587910391,0.902460935,1.758662263,56.46368844,11.44048063,65.77408324,305.9822692,10.4914802,4.702577576,1.652634431,204.2874197,39.20872146,174.8107657,1065.706014,39.68831977,44.8129221,8.680790931,406.3457282,32.57142565,218.9715489,1372.353997,53.45853209,68.32402165,11.17778777,2013,4,61.166266016,21.93196083,NO,7,,,,,,,,,,,,,37344,0704UMC-,4,0.079380235,0.417619918,0.023219126,0.234537841,0.025456068,0.04899802,0.016141313,0.15464748
UMC,13,UBB,YES,UNBUR,2008,07/04/2013,UMCRG013,29,5.25,24.62772959,7.926640348,12.44186176,39.1845245,3.521829755,1.458890756,0.498883111,65.50708958,13.18807895,42.1736804,131.1594769,16.08663909,3.111471764,1.187147474,309.2429803,89.12924562,120.4993087,388.622603,57.57307393,0.470940278,5.625893277,485.7105261,78.24436163,200.5992347,546.8602036,84.85463683,7.942945472,7.034236251,2013,5,68.618561344,29.27471804,NO,7,,,,,,,,,,,,,37345,0704UMC-,4,0.10250206,0.438871196,0.041772667,0.172783587,0.025408421,0.049202338,0.017072436,0.152387296
UMC,14,UBN,NO,UNBUR,0,07/04/2013,UMCRG014,30,5.55,64.02136537,22.76147554,51.4281074,94.26342089,10.37591009,13.66353053,2.140186003,91.44653926,29.85769628,76.59323347,114.8680269,9.711678033,14.46720041,4.586299233,306.7825413,62.74306344,264.9186467,402.5903926,51.30882057,48.13381861,18.62626822,375.9690112,72.36649029,292.7766489,558.7247627,45.3950717,37.99583364,25.83143632,2013,0,105.91373967,39.569374313,NO,7,,,,,,,,,,,,,37346,0704UMC-,4,0.131926352,0.34507061,0.01785229,0.291026859,0.028190734,0.060801378,0.012638178,0.112493599
UMC,15,SBB,YES,SEVER,2008,07/04/2013,UMCRG015,31,6.3,78.35451955,36.85763647,29.5843858,143.041266,14.07589139,9.61574168,5.787284646,27.26697448,3.812159412,12.92034755,23.56241431,4.283269982,3.033518333,5.335871686,75.07976496,4.858032316,21.32474507,50.42819234,2.094273366,1.298530238,18.85332157,177.3745029,17.27741034,60.86995913,113.121425,12.81618957,10.3502878,35.29033249,2013,5,30.300492813,8.095429394,YES,7,,,,,,,,,,,,,37347,0704UMC-,4,0.118851434,0.345205458,0.06352391,0.147856585,0.014799953,0.068141557,0.021952328,0.219668775
UMC,16,SBN,NO,SEVER,2008,07/04/2013,UMCRG016,32,6.55,11.98894405,2.05013985,6.576665281,5.282102707,2.090625788,2.283180862,1.294029628,33.94097251,1.675785081,13.44147038,13.64018774,5.734913712,6.472937099,2.506853326,201.369618,7.531700302,47.88033997,48.4662533,26.94343172,24.78085157,9.752795332,203.2732202,5.255001981,42.94854683,53.11797422,15.89310437,24.69031498,11.63054972,2013,5,40.413909609,7.410698793,YES,7,,,,,,,,,,,,,37348,0704UMC-,4,0.112180468,0.379807428,0.045453645,0.196137552,0.022318569,0.041441541,0.020467675,0.182193122
UMC,1,LLB,YES,LIGHT,2008,07/08/2013,UMCRG001,1,5.74,49.4492753,19.47240159,35.94961812,72.71449426,15.4051527,7.638511881,0.823720284,66.10212828,16.91033806,44.82879742,85.16784933,7.103735324,3.385651043,1.701801306,220.4869365,49.45154634,128.9937746,299.0765546,35.6111673,65.20370972,7.367683637,323.6834312,27.27142199,132.871899,255.7326578,46.69654431,13.17854294,7.780117603,2013,5,69.487779323,24.014073384,YES,7,,,,,,,,,,,,,,,,,,,,,,,
UMC,2,LBN,NO,LIGHT,0,07/08/2013,UMCRG002,2,6.09,34.07989592,8.704354263,35.50511282,38.81206143,4.918621853,4.289522203,4.509843062,26.89636991,3.86911022,40.50080036,39.5034538,16.64240057,6.603876573,11.65216757,139.4841659,14.38511937,128.8397879,138.564737,36.60174574,69.74700407,66.95568511,200.2681026,36.73665374,161.7287009,173.5401119,49.48382119,80.64632601,73.77327718,2013,0,33.500246483,20.51151079,YES,7,,,,,,,,,,,,,,,,,,,,,,,
UMC,3,LLB,YES,LIGHT,2008,07/08/2013,UMCRG003,3,4.69,16.44426431,2.642865973,3.376843472,21.77215455,4.493396336,3.998499493,0.303735755,92.81582992,45.72686586,43.55352906,146.1579034,15.33827933,4.95307293,0.805712347,413.6348586,129.9953414,214.2979321,572.174059,186.6164844,73.35563718,3.705389307,682.6072105,169.4987347,237.6388085,753.49118,152.8067031,41.14463119,5.062996605,2013,5,97.76890285,61.06514519,YES,7,,,,,,,,,,,,,,,,,,,,,,,
UMC,4,LBN,NO,LIGHT,0,07/08/2013,UMCRG004,4,6.19,27.25395909,3.335621894,17.69362812,31.00338315,2.868694862,1.563633809,4.704032363,53.26777164,12.92617343,27.02122701,54.97472657,8.010894793,6.05607201,8.886066457,187.6030761,17.41630362,68.5697696,166.2355976,21.76644243,13.55272348,37.09165727,355.7981792,57.26682088,156.5226229,304.5880545,56.24418053,35.3389582,90.18558956,2013,0,59.32384365,20.937068223,YES,7,,,,,,,,,,,,,,,,,,,,,,,
UMC,5,MBB,YES,MOD,2009,07/08/2013,UMCRG005,5,5.83,26.04633276,3.919085908,22.64315692,47.33709397,3.527258417,1.165318759,4.237667222,42.86193018,21.66521196,43.02143726,77.49268887,27.60241982,19.60934297,12.66419704,141.2376867,21.69027263,115.954649,221.4419958,50.73623239,47.75894184,67.5672205,191.0820291,28.37511039,134.9655104,250.2077393,54.49970435,61.13319307,74.62369662,2013,4,62.47127315,49.26763178,YES,7,,,,,,,,,,,,,,,,,,,,,,,
UMC,6,MBN,NO,MOD,2008,07/08/2013,UMCRG006,6,6.41,126.1517576,20.67224654,38.34297294,56.95613809,6.196976493,2.427221527,0.676224144,118.5941398,5.66648239,27.24697539,39.27189079,18.6443556,14.54228894,1.302083751,816.4839835,45.83738472,108.9126456,150.8240467,75.43978168,48.79700732,6.063383693,737.2150539,24.87546066,104.4483711,135.8480404,37.36263884,36.30615902,6.457215325,2013,5,133.13642874,24.31083799,YES,7,,,,,,,,,,,,,,,,,,,,,,,
UMC,7,SBB,YES,SEVER,2008,07/08/2013,UMCRG007,7,6.12,8.484473132,1.12497644,7.637988262,8.125222259,1.393367973,1.797916255,1.903074451,44.31242107,21.71011233,38.7815595,49.60385139,22.2847473,41.9181087,6.934970548,70.97100231,14.8817621,54.39410692,99.61977655,22.78838805,53.93947324,46.92101422,92.87572241,15.25060221,68.27901341,95.28884466,24.20305378,61.43891432,55.2633432,2013,5,86.23052977,43.99485963,YES,7,,,,,,,,,,,,,,,,,,,,,,,
UMC,8,SBN,NO,SEVER,2008,07/08/2013,UMCRG008,8,6.81,4.492105206,0.881527974,2.453102223,3.875423987,0.495159658,0.292990191,2.51459509,46.41031122,13.9446664,33.85551393,45.10178305,18.43610092,11.25687881,3.099339184,143.4252969,25.95319036,112.0576775,139.5704437,48.31717643,23.79072658,10.09358104,222.8745048,55.35032163,158.6299552,198.8956559,117.136044,84.68662386,15.47267336,2013,5,57.66719003,32.38076732,YES,7,,,,,,,,,,,,,,,,,,,,,,,
UMC,9,UBN,NO,UNBUR,0,07/08/2013,UMCRG009,9,4.98,52.99401405,21.26260322,27.558984,75.41294561,9.543115922,7.326907303,0.902579532,208.296839,75.95523712,133.5203451,303.65722,44.03276812,37.40405871,1.213339799,810.8906952,222.2571173,403.3255479,1057.199582,109.6430157,95.33895854,5.759395664,1032.007064,294.7147857,499.977073,1298.666554,138.1516053,68.2807314,8.223226485,2013,0,245.70089771,119.98800524,NO,7,,,,,,,,,,,,,,,,,,,,,,,
UMC,10,UBN,NO,UNBUR,0,07/08/2013,UMCRG010,10,5.77,60.08576654,29.01795669,30.56978284,146.8190822,20.06992686,9.620129793,3.733818798,58.38788158,25.89035441,27.32014867,138.5290615,3.941108729,1.326335961,5.8147485,218.0492508,36.84547193,88.8203427,584.5339353,45.67305023,28.0776158,23.54456029,174.1356074,48.45800459,42.84489604,566.7004841,22.74347296,10.19996922,28.01617438,2013,0,59.714217541,29.831463139,NO,7,,,,,,,,,,,,,,,,,,,,,,,
UMC,11,UBB,YES,UNBUR,2008,07/08/2013,UMCRG011,11,5.43,11.08176036,3.139758273,6.195421459,31.16928636,0.823745173,0.372575468,1.847773339,108.2870112,34.17833757,69.89336101,305.7910909,20.78520378,0.538197289,2.218638578,399.3339066,145.463531,259.0185082,1156.224541,77.11416044,110.6413832,10.43927085,568.5902822,159.5732128,331.9441164,1463.831118,149.3928247,101.6756525,15.21266171,2013,5,108.82520849,54.96354135,NO,7,,,,,,,,,,,,,,,,,,,,,,,
UMC,12,UBB,YES,UNBUR,2009,07/08/2013,UMCRG012,12,5.36,10.3228527,2.69914928,6.109243921,29.86615591,0.522432819,0.202247367,1.812634768,41.75740863,3.0425111,20.74554833,103.5996656,1.511482902,0.836866419,2.180042471,143.2899818,125.38029,77.64899159,548.9311557,30.38234705,6.30707347,11.73437704,212.04857,40.77128466,110.1464957,696.9304866,21.58972097,3.639016562,15.72081458,2013,4,42.594275049,4.553994002,NO,7,,,,,,,,,,,,,,,,,,,,,,,
UMC,13,UBB,YES,UNBUR,2008,07/08/2013,UMCRG013,13,5.32,9.548151085,2.875476401,11.5810206,27.62335522,0.64952754,1.119561194,1.398750535,74.02482543,20.74348868,119.6195513,229.6693214,11.29021682,26.58702816,1.506083004,306.9814311,116.6011105,360.9571389,955.4238904,57.32692141,43.97846548,8.171882938,479.735276,98.3177552,524.414932,1263.074599,78.8100594,59.78744341,12.02613793,2013,5,100.61185359,32.0337055,NO,7,,,,,,,,,,,,,,,,,,,,,,,
UMC,14,UBN,NO,UNBUR,0,07/08/2013,UMCRG014,14,5.88,43.43278962,19.03766707,40.45494132,91.03019539,4.93042953,9.339118344,4.708288693,130.3199952,52.58680324,161.611464,355.8586877,27.33637928,48.94693081,16.32757918,428.7483097,62.62132064,476.8567359,1129.060894,51.76966041,47.31434373,73.45428353,599.3963345,79.68831,574.0106264,1252.380936,52.43810903,76.39445691,84.13101521,2013,0,179.26692601,79.92318252,NO,7,,,,,,,,,,,,,,,,,,,,,,,
UMC,15,SBB,YES,SEVER,2008,07/08/2013,UMCRG015,15,5.64,18.40898293,8.571619847,9.777197574,37.02552175,5.177861857,2.929213745,1.219746267,22.41912826,12.95659061,13.22898694,46.75942412,6.608571811,6.383548757,2.093936746,55.72281428,21.3890335,30.69788196,134.8113834,43.91502558,23.30765112,7.473569901,95.94277705,24.03984166,32.6136231,101.0455307,38.794557,44.6879131,9.17235416,2013,5,28.802677017,19.565162421,YES,7,,,,,,,,,,,,,,,,,,,,,,,
UMC,16,SBN,NO,SEVER,2008,07/08/2013,UMCRG016,16,6.59,9.882450591,1.555336687,6.012387717,10.01826966,1.908154037,1.003555157,1.580366975,34.31648959,1.651462684,12.4956298,23.93900371,7.556573591,7.108390815,2.554777568,201.8826714,7.619410028,35.87731205,78.88771964,14.85089969,9.646938158,9.514349486,201.7817805,9.105833401,37.26818902,72.58597125,16.46751189,13.71271428,10.33067979,2013,5,41.424880405,9.208036275,YES,7,,,,,,,,,,,,,,,,,,,,,,,
UMC,1,LLB,YES,LIGHT,2008,08/10/2013,UMC001,165,5.22,12.39920528,3.546480969,6.705648951,26.7263092,1.155043854,1.451114497,1.363172654,138.9435229,26.97595362,84.60632014,281.2170995,30.31361963,33.87379672,3.179642398,558.8078542,105.5973116,353.6081476,1076.910236,147.4370045,69.73613971,14.3708571,785.4247087,199.1676009,457.6999565,1324.701056,200.6772448,80.06788171,19.58456919,2013,5,172.81731962,57.28957325,YES,8,2.7206183969,13.459151505,76.1950626,309.9376867,23.64466791,55,18.69158879,12.1,336,22.375,11.625,50.75,37433,0810UMC-,10,0.066225986,0.585442771,0.026343383,0.095356778,0.015628458,0.040823155,0.024014395,0.146165074
